repayment_rate,payment_timeliness_ratio,avg_days_late,missed_payment_count,partial_payment_ratio,customer_tenure_days,num_transactions,avg_transaction_amount,credit_trend,is_january_window,is_default,archetype
0.819,0.7143,13.0,1,0.125,54,8,18955.95,0.7331,0,1,reliable
0.8723,0.3333,8.0,0,0.3333,27,3,15977.58,0.383,0,0,reliable
0.7906,0.5556,15.75,1,0.1,131,10,20494.57,1.2098,0,0,reliable
0.7844,0.75,5.0,0,0.25,207,4,17061.07,1.427,0,0,reliable
0.7814,1.0,0.0,1,0.0,196,5,35704.45,1.093,1,0,reliable
0.9082,0.5556,54.5,1,0.1,264,10,17767.12,0.5121,0,1,reliable
0.7326,0.1667,5.6,1,0.0,78,7,15678.07,2.0994,0,1,reliable
1.0,0.8571,5.0,0,0.0,205,7,22808.34,0.967,0,1,reliable
0.902,0.25,17.0,1,0.1111,152,9,24183.02,0.6778,1,0,reliable
0.5165,0.0,82.0,3,0.2,274,5,20096.22,0.3444,0,1,moderate
0.9518,1.0,0.0,1,0.0,58,4,13465.95,0.1928,0,1,reliable
0.9399,0.2,18.75,0,0.2,202,5,14579.23,0.8758,0,1,moderate
0.4067,0.0,87.0,3,0.2,168,5,19946.79,1.2753,0,0,high_risk
0.5365,1.0,0.0,2,0.0,39,6,25016.62,1.3904,0,0,reliable
0.0,0.5,0.0,2,0.0,28,2,13917.26,1.0,0,1,high_risk
1.0,0.5,9.5,0,0.0,288,4,24909.17,1.3023,0,0,reliable
0.0257,1.0,0.0,5,0.0,31,6,17296.58,1.5554,0,1,moderate
0.8962,0.7143,19.0,2,0.1111,83,9,16669.65,0.5158,0,0,reliable
0.8323,0.8333,11.0,1,0.1429,261,7,23034.36,0.9378,0,0,moderate
1.0,0.25,7.0,0,0.0,186,4,18726.32,0.4543,0,0,reliable
0.6677,1.0,0.0,1,0.0,130,4,17933.61,1.3291,0,0,reliable
0.9503,0.0,17.5,0,0.5,107,2,16310.94,1.0,0,1,moderate
0.9664,0.6667,10.0,1,0.0,74,4,17109.46,0.1344,0,0,reliable
0.9758,0.3,10.43,0,0.1,117,10,27468.13,1.4158,0,1,reliable
0.5897,0.25,53.67,3,0.1429,299,7,18441.64,0.9862,0,0,reliable
0.8555,0.75,3.0,0,0.25,32,4,17246.43,1.2552,0,0,reliable
0.1577,0.0,136.0,3,0.25,196,4,29194.71,0.8146,0,1,high_risk
0.8783,0.3333,46.0,1,0.1429,241,7,18158.38,1.059,0,0,reliable
0.6653,1.0,0.0,1,0.0,74,4,16384.83,1.3389,0,0,reliable
1.0,0.5,5.0,0,0.0,234,2,22276.24,1.0,0,1,moderate
0.7388,0.0,112.6,2,0.1429,282,7,21608.2,0.7699,0,1,moderate
0.7342,0.4,17.33,2,0.1429,149,7,26119.87,0.9027,0,1,moderate
0.6358,0.5714,10.0,2,0.0,184,9,20350.62,1.3456,0,1,reliable
1.0,0.75,3.0,0,0.0,126,4,25094.72,0.8134,0,0,reliable
0.3607,0.0,36.0,1,0.5,58,2,24659.83,1.0,0,0,high_risk
0.7081,0.0,19.25,1,0.2,216,5,24901.31,1.1925,0,0,moderate
0.1932,0.0,8.0,2,0.0,35,3,15516.34,2.2002,0,1,moderate
0.7253,0.0,44.0,1,0.3333,160,3,18528.3,0.3021,0,1,high_risk
0.8963,0.25,8.67,0,0.25,62,4,18066.19,0.7424,0,1,reliable
0.2281,1.0,0.0,3,0.2,52,5,24862.73,1.3692,0,0,reliable
1.0,0.75,1.0,0,0.0,226,4,25326.65,1.4346,1,0,reliable
0.2606,0.0,24.5,5,0.1429,59,7,22193.31,1.2546,0,0,moderate
0.0,0.5,0.0,3,0.0,49,3,17790.15,1.5355,0,1,high_risk
0.2924,0.0,42.67,5,0.125,122,8,13668.04,1.7476,0,0,moderate
1.0,1.0,0.0,0,0.0,270,3,23850.51,1.2961,0,0,reliable
0.5113,0.3333,43.25,2,0.125,159,8,14864.48,1.5167,0,0,reliable
0.5318,1.0,0.0,2,0.0,55,6,16322.2,1.4045,0,0,reliable
0.0,0.5,0.0,4,0.0,9,4,17264.48,1.6969,0,0,reliable
0.5741,0.4,6.0,2,0.1429,130,7,16027.1,1.2794,0,0,reliable
0.871,0.8,14.0,1,0.0,130,6,20911.03,0.9579,1,0,reliable
1.0,0.4444,5.8,0,0.0,258,9,20221.67,0.9773,0,0,reliable
1.0,0.3,25.14,0,0.0,191,10,19839.19,1.3541,0,0,reliable
0.489,0.3333,38.0,2,0.2,240,5,8817.69,1.3867,0,0,moderate
0.7172,0.3333,7.0,1,0.25,33,4,20995.14,0.1602,0,0,reliable
0.8007,0.4286,12.75,3,0.1,108,10,19704.47,0.5125,0,1,reliable
0.0,0.5,0.0,7,0.0,25,7,19681.09,1.0263,0,1,high_risk
0.9744,0.4286,15.75,0,0.1429,83,7,8992.46,0.8275,0,1,reliable
0.3096,1.0,0.0,4,0.0,81,6,21169.73,1.3689,0,0,moderate
0.2075,0.0,35.0,3,0.25,66,4,21260.94,0.1208,0,1,high_risk
0.0,0.5,0.0,2,0.0,129,2,18976.34,1.0,0,0,high_risk
0.4542,0.0,21.5,5,0.1429,59,7,17306.04,0.437,0,0,moderate
0.8498,0.0,56.5,0,0.25,190,4,16901.4,2.1724,1,0,moderate
0.7059,0.25,4.33,2,0.0,85,6,26341.07,0.8824,0,0,reliable
0.6566,0.2,51.25,2,0.1429,194,7,22869.39,0.7999,0,0,reliable
0.8536,0.4,39.67,1,0.1667,203,6,18225.11,0.9034,1,0,reliable
0.5304,0.0,76.5,0,0.5,225,2,23081.78,1.0,0,0,moderate
0.0531,0.0,81.0,4,0.2,171,5,30926.34,1.1984,0,0,moderate
0.237,0.0,59.0,3,0.2,168,5,20332.31,1.4437,0,0,high_risk
0.0,0.5,0.0,4,0.0,225,4,23184.48,0.4092,0,1,high_risk
0.7688,0.125,39.29,1,0.1111,194,9,21140.2,1.0909,0,0,reliable
1.0,0.5,40.0,0,0.0,131,2,28830.42,1.0,0,1,moderate
0.5551,0.0,40.67,3,0.1111,211,9,20670.61,0.8472,0,0,reliable
0.9439,0.25,51.33,1,0.2,194,5,15195.42,0.27,0,1,moderate
0.5879,0.25,10.0,4,0.125,208,8,25059.22,0.5899,0,0,reliable
0.5411,0.0,36.17,4,0.1,114,10,24403.82,0.7576,0,0,reliable
0.9495,0.5714,35.67,0,0.1429,208,7,18664.49,1.0224,0,1,reliable
0.9411,0.8571,5.0,0,0.1429,117,7,26837.76,0.7194,0,0,reliable
0.3943,0.0,50.67,2,0.2,101,5,21025.0,0.5778,0,0,moderate
0.3566,0.0,41.5,2,0.25,152,4,30971.2,1.1599,0,0,moderate
0.6972,0.2,14.0,1,0.1667,64,6,24609.96,1.0879,0,1,reliable
0.5246,0.5,35.0,0,0.5,119,2,28590.92,1.0,0,0,moderate
1.0,0.5,27.0,0,0.0,132,4,22712.3,1.6771,0,0,reliable
0.1375,0.0,48.5,2,0.25,161,4,24814.82,1.4251,0,0,high_risk
0.6037,0.0,87.0,3,0.2,239,5,22458.91,1.151,0,0,reliable
0.0,0.5,0.0,6,0.0,156,6,27397.38,1.2314,0,1,high_risk
0.1646,0.0,149.0,3,0.25,229,4,25054.17,0.9831,0,0,high_risk
0.1862,1.0,0.0,1,0.5,152,2,20763.37,1.0,0,0,moderate
0.6878,1.0,0.0,1,0.0,120,4,25085.07,1.2489,0,1,reliable
1.0,0.6667,12.5,0,0.0,265,6,18151.43,1.1061,0,0,reliable
0.2569,1.0,0.0,5,0.1667,76,6,21792.67,0.5664,0,0,high_risk
0.2755,0.0,14.5,5,0.1429,159,7,23583.13,0.9246,0,1,moderate
0.1621,0.5,18.0,2,0.25,64,4,19970.59,1.3971,0,1,moderate
1.0,0.0,37.0,0,0.0,116,2,27029.68,1.0,0,0,high_risk
0.1576,0.0,26.0,5,0.1429,45,7,21772.92,1.0485,0,1,high_risk
0.4409,0.0,124.5,2,0.25,195,4,28790.57,0.9842,1,1,high_risk
0.5642,0.1667,13.8,3,0.1111,112,9,25831.12,0.8616,0,0,reliable
0.6569,0.25,43.0,2,0.1667,229,6,16975.33,0.9651,0,0,moderate
1.0,0.5,7.0,0,0.0,167,4,23562.66,1.0982,0,1,reliable
0.8477,0.4,44.0,2,0.1429,244,7,26146.14,0.4172,0,0,reliable
1.0,0.7143,5.5,0,0.0,225,7,15971.7,1.6353,0,0,reliable
0.34,0.5,3.0,2,0.25,54,4,18814.17,0.9573,0,0,high_risk
1.0,0.2857,5.4,0,0.0,70,7,27446.77,0.7442,0,0,reliable
0.2191,0.0,6.0,5,0.1429,26,7,25596.83,1.3249,0,0,moderate
0.4131,0.3333,39.0,6,0.1111,191,9,16117.89,1.2216,0,0,reliable
0.0665,0.0,89.0,6,0.1429,165,7,23118.85,1.3719,0,1,high_risk
0.4252,0.6,12.5,5,0.1,67,10,15304.46,1.5376,0,0,reliable
0.7069,0.6667,1.0,0,0.3333,50,3,27007.74,1.0599,0,0,reliable
0.8395,0.5,37.0,0,0.25,197,4,12749.88,0.903,1,0,reliable
0.0732,0.0,15.0,2,0.3333,108,3,8975.46,1.1948,0,0,moderate
0.9703,0.5,7.0,0,0.25,200,4,17796.38,0.2181,0,0,moderate
0.5839,1.0,0.0,1,0.0,169,5,17618.74,2.0807,0,0,moderate
0.8517,0.6667,23.5,2,0.125,198,8,17424.93,0.5932,0,0,reliable
0.0,0.5,0.0,2,0.0,182,2,11942.56,1.0,0,0,high_risk
0.7845,1.0,0.0,1,0.25,211,4,22656.36,0.6787,0,0,reliable
0.7354,0.2,41.5,2,0.1429,154,7,20308.05,0.7864,0,0,moderate
0.0,0.5,0.0,5,0.0,95,5,25178.94,1.0342,0,1,high_risk
0.0717,0.0,22.0,2,0.3333,217,3,10303.05,0.7906,0,1,high_risk
0.654,0.2857,12.8,2,0.1111,99,9,17947.56,1.1595,0,0,reliable
0.1323,0.0,38.0,3,0.25,125,4,9395.05,0.3787,0,1,high_risk
0.8353,0.3333,37.75,1,0.1429,184,7,22703.88,0.6383,0,0,reliable
0.4345,0.25,33.33,3,0.1429,70,7,19649.34,1.1929,0,1,moderate
0.3932,1.0,0.0,6,0.1,26,10,14825.67,1.074,0,0,reliable
0.8294,0.5714,9.33,1,0.0,251,8,28132.03,1.1575,0,0,reliable
0.4901,0.6667,7.0,2,0.125,127,8,16176.71,2.01,0,0,reliable
0.1113,1.0,0.0,4,0.2,24,5,22338.64,1.2429,0,0,high_risk
0.517,0.5,15.5,2,0.1667,44,6,22280.45,1.2412,0,1,reliable
0.9079,0.5714,9.67,1,0.125,242,8,19279.95,0.6319,0,0,reliable
0.8005,0.3333,23.5,1,0.25,98,4,17751.78,0.177,0,0,moderate
1.0,0.625,10.0,0,0.0,273,8,15917.34,0.4532,0,0,reliable
0.6804,0.3333,28.0,1,0.1429,202,7,21987.9,1.1487,0,0,moderate
1.0,0.75,14.5,0,0.0,222,8,17692.29,0.9399,0,0,reliable
0.961,0.1667,27.6,0,0.1667,211,6,21133.18,1.1922,0,0,reliable
0.6508,0.5,12.0,1,0.0,250,5,21826.26,1.7462,0,0,reliable
1.0,0.6667,4.67,0,0.0,252,9,19641.81,1.4701,0,1,reliable
0.2721,0.0,65.5,3,0.2,145,5,20424.49,1.1781,0,0,high_risk
0.4481,1.0,0.0,3,0.0,102,5,23434.58,0.9005,0,0,moderate
0.6729,0.0,40.33,2,0.125,223,8,25914.58,1.0268,1,1,moderate
0.021,0.0,94.0,2,0.3333,182,3,22672.92,0.1441,0,1,moderate
0.5051,0.0,19.25,2,0.1667,164,6,16604.7,1.2025,0,1,high_risk
0.8096,0.375,26.8,1,0.1111,329,9,22664.02,0.757,0,0,reliable
0.5351,0.0,70.0,2,0.25,235,4,12365.52,0.4136,0,0,reliable
0.2314,0.0,46.0,6,0.0,94,7,21939.43,0.5272,0,0,high_risk
0.6785,0.2857,24.2,2,0.1111,266,9,22828.94,1.1032,0,0,reliable
1.0,0.5,8.0,0,0.0,47,4,16312.78,0.2963,0,0,reliable
0.4868,1.0,0.0,2,0.3333,90,3,21220.54,0.4809,0,1,reliable
0.831,0.75,9.5,2,0.0,48,10,11074.76,1.0247,0,1,reliable
0.2268,1.0,0.0,2,0.25,35,4,14843.18,1.8016,0,0,moderate
0.5727,0.5,3.0,3,0.0,63,7,23484.87,1.1428,0,0,reliable
0.502,0.5,38.0,3,0.2,133,5,22167.27,0.8528,0,0,reliable
0.1252,1.0,0.0,2,0.3333,15,3,19833.82,0.3756,0,0,reliable
0.5275,0.4,17.33,3,0.125,113,8,17071.3,1.1645,0,0,reliable
0.9388,0.625,8.67,1,0.0,241,9,25469.05,0.7622,0,0,reliable
0.9421,0.5,9.75,0,0.125,135,8,21604.35,0.5968,0,0,reliable
0.7665,0.0,25.43,1,0.0,113,8,16796.19,1.2048,0,0,moderate
0.6015,0.0,60.0,2,0.25,166,4,20957.86,1.0347,0,1,reliable
0.4781,0.0,90.0,1,0.25,174,4,16997.8,1.8908,1,1,moderate
0.9255,0.3333,17.17,0,0.1111,128,9,17363.77,1.0506,0,0,reliable
0.0,0.5,0.0,4,0.0,33,4,17712.53,1.2709,0,0,moderate
0.9405,1.0,0.0,1,0.0,165,5,14727.72,0.2973,0,0,reliable
0.5395,0.4,6.33,5,0.1,40,10,19274.22,0.6835,0,0,reliable
0.0,0.5,0.0,4,0.0,91,4,23647.06,1.1781,0,1,high_risk
0.343,0.6667,1.0,4,0.1429,54,7,22531.79,1.6149,0,1,reliable
0.8641,0.0,38.29,1,0.125,272,8,23506.54,0.6471,0,1,moderate
0.1916,0.0,82.0,2,0.3333,137,3,25428.73,0.6943,0,0,moderate
0.4502,0.0,60.5,4,0.1667,133,6,19012.25,0.2944,0,1,high_risk
1.0,0.5714,24.33,0,0.0,144,7,23057.86,1.1742,0,0,reliable
0.8129,0.1667,32.4,1,0.1429,227,7,21733.67,1.0301,0,1,moderate
0.1038,1.0,0.0,7,0.0,24,8,24820.25,1.1592,0,1,moderate
0.9015,0.25,9.67,0,0.125,70,8,24876.01,0.9882,0,0,reliable
0.432,0.3333,3.5,1,0.0,158,4,14865.93,2.2721,1,0,reliable
0.3362,1.0,0.0,3,0.0,26,4,20443.81,1.4091,0,0,reliable
0.7517,0.2,47.5,3,0.125,181,8,20228.35,0.4512,0,0,reliable
0.4025,0.0,9.0,3,0.2,76,5,25330.83,0.6107,0,0,reliable
0.5535,0.75,2.0,3,0.1429,52,7,13904.98,0.8657,0,0,reliable
0.8565,0.7143,7.5,2,0.0,86,9,19958.37,1.0261,0,0,reliable
0.5712,0.25,15.33,1,0.0,244,5,18580.02,2.1441,0,1,moderate
0.6435,0.0,29.0,2,0.0,104,3,11222.74,0.2357,0,1,high_risk
0.7862,0.25,28.33,0,0.25,160,4,19672.32,1.1441,0,0,moderate
0.6523,0.0,20.25,1,0.2,85,5,28259.85,1.3411,0,0,reliable
0.4545,0.6,8.0,4,0.1111,76,9,26300.98,1.1339,0,0,reliable
0.1228,0.0,2.0,3,0.25,39,4,25137.56,0.7113,0,0,moderate
0.7161,1.0,0.0,1,0.25,107,4,33031.8,0.7281,0,0,reliable
0.9474,0.4,22.5,0,0.1,228,10,20427.03,1.0406,1,0,reliable
0.6842,0.1667,19.6,1,0.1429,72,7,16985.52,1.2344,0,1,moderate
0.3425,0.0,73.67,5,0.125,200,8,23387.44,0.9212,0,0,moderate
0.0,0.5,0.0,3,0.0,55,3,32662.9,0.978,0,0,high_risk
0.3454,0.8,3.0,4,0.1111,34,9,21174.52,1.2165,0,1,reliable
0.0,0.5,0.0,5,0.0,40,5,15416.08,2.0326,0,0,moderate
0.1723,0.0,46.33,1,0.25,193,4,19571.05,1.872,0,0,high_risk
0.0,0.5,0.0,8,0.0,29,8,20081.52,1.206,0,1,moderate
1.0,0.0,16.0,0,0.0,64,2,31096.89,1.0,0,1,moderate
0.5566,0.6,7.5,5,0.1,75,10,21639.75,0.9443,0,0,reliable
0.9195,1.0,0.0,1,0.0,73,3,20100.81,0.2416,0,0,reliable
0.5915,0.0,33.5,1,0.2,251,5,21756.29,1.7268,0,1,moderate
0.732,0.8,5.0,2,0.0,275,7,19035.25,0.9379,0,0,reliable
0.4971,1.0,0.0,2,0.0,116,4,20417.67,0.2868,0,0,moderate
0.418,0.0,24.0,2,0.25,67,4,19808.56,0.7616,0,0,moderate
0.5584,1.0,0.0,1,0.0,180,3,7404.2,1.3248,0,0,moderate
0.0,0.5,0.0,6,0.0,34,6,21233.85,1.1258,0,0,moderate
0.2446,0.0,22.0,3,0.25,157,4,21490.24,1.6689,0,1,high_risk
0.5242,0.0,83.5,1,0.3333,233,3,11966.81,0.3438,0,0,high_risk
0.0,0.5,0.0,4,0.0,18,4,22057.62,0.5063,0,1,high_risk
0.4701,0.0,65.5,2,0.25,230,4,18330.95,0.7926,0,1,high_risk
0.1872,1.0,0.0,1,0.5,223,2,22913.72,1.0,0,1,moderate
0.7246,0.625,15.67,2,0.1,178,10,19892.03,1.2182,0,0,reliable
0.6242,0.6667,17.0,1,0.25,47,4,25280.32,0.9231,0,1,moderate
0.5289,0.25,33.33,3,0.1429,86,7,26248.81,0.7652,0,1,moderate
0.3075,0.6667,9.0,7,0.1,31,10,21508.33,0.8966,0,0,reliable
0.7201,0.3333,24.5,1,0.1429,119,7,18871.47,0.9863,0,0,reliable
0.6933,0.3333,25.5,2,0.125,158,8,21560.27,0.9278,1,0,reliable
0.6773,0.6667,70.0,1,0.25,199,4,20935.05,0.7949,0,0,reliable
0.4197,0.0,49.0,1,0.5,260,2,23128.41,1.0,0,0,high_risk
0.4816,0.0,45.0,5,0.1429,135,7,21318.42,0.633,0,1,moderate
1.0,0.6,7.0,0,0.0,110,5,26227.0,0.9366,0,1,reliable
0.7844,0.0,47.75,0,0.25,200,4,29719.82,1.3046,0,1,moderate
0.2907,0.5,12.0,3,0.1429,33,7,17351.45,1.5322,0,0,reliable
0.4159,0.0,45.67,4,0.1429,97,7,14815.67,0.7109,0,1,high_risk
0.7887,0.3333,14.0,0,0.3333,190,3,21233.54,0.7772,0,1,moderate
0.967,0.625,3.67,1,0.0,86,9,21779.57,0.699,0,0,reliable
0.7525,0.8571,17.0,2,0.0,166,9,29483.88,1.1548,0,0,reliable
0.8082,0.4286,36.0,2,0.1111,193,9,20927.0,0.9669,0,0,reliable
0.3257,0.0,39.0,3,0.25,147,4,18552.85,0.5533,1,0,moderate
0.3045,0.0,108.5,5,0.1429,146,7,20528.11,1.2093,0,1,high_risk
0.9821,0.8,4.0,1,0.0,133,6,19617.88,0.6911,0,1,reliable
0.1516,0.0,17.0,5,0.1667,55,6,25219.88,1.0633,0,1,high_risk
0.6241,0.25,49.33,1,0.2,180,5,24299.75,1.5993,0,0,reliable
0.8951,0.0,25.0,0,0.1111,241,9,21058.47,0.9306,0,0,reliable
0.7389,0.3333,22.0,1,0.1429,258,7,26017.69,1.0324,0,0,reliable
0.4656,0.0,69.33,4,0.1429,187,7,19025.73,0.6701,0,1,high_risk
0.8102,0.8571,68.0,0,0.1429,222,7,22199.4,1.5586,1,0,reliable
0.6645,0.8,4.0,2,0.0,281,7,31207.62,1.1743,0,1,reliable
0.8533,0.25,41.33,0,0.25,199,4,17082.64,0.9294,0,1,reliable
0.7931,0.0,27.17,1,0.1429,147,7,15707.57,1.0088,0,0,moderate
1.0,0.8571,4.0,0,0.0,178,7,25663.24,1.3113,0,0,reliable
0.0,0.5,0.0,4,0.0,70,4,17915.31,0.2947,0,1,high_risk
0.7725,0.6667,7.0,1,0.0,70,4,20461.44,0.9098,0,0,reliable
0.8823,0.6,17.0,1,0.0,207,6,19584.89,0.7577,0,0,reliable
0.7387,0.6667,29.0,1,0.25,81,4,18112.36,0.9463,0,0,reliable
0.7255,0.6,9.5,0,0.2,253,5,27101.72,1.4616,0,1,reliable
0.3629,0.0,18.0,3,0.25,57,4,22371.23,1.0746,0,0,moderate
0.88,0.1667,42.0,0,0.1667,209,6,27108.89,0.904,0,0,moderate
0.2691,0.0,69.0,3,0.2,169,5,13752.41,0.2449,0,1,high_risk
1.0,0.75,6.0,0,0.0,194,4,20009.89,0.4557,0,1,reliable
0.3221,0.0,28.0,2,0.2,106,5,14377.39,0.5973,0,0,moderate
0.5648,0.3333,68.0,1,0.25,244,4,20105.39,1.388,0,0,reliable
0.0,0.5,0.0,6,0.0,11,6,27411.84,1.1834,0,0,moderate
1.0,0.75,9.0,0,0.0,328,4,21309.16,0.7555,0,0,reliable
0.4278,0.0,57.0,3,0.2,202,5,9969.88,1.5924,1,0,moderate
0.8462,0.8889,6.0,1,0.1,189,10,22433.92,1.0323,0,0,reliable
0.4544,0.0,98.0,3,0.1667,312,6,22072.34,0.9052,0,1,high_risk
0.7599,0.25,42.33,0,0.25,190,4,21722.08,1.2775,0,0,reliable
1.0,0.8,2.0,0,0.0,230,10,20032.99,1.404,0,1,reliable
1.0,0.8,4.0,0,0.0,160,5,22020.49,1.3074,0,0,reliable
1.0,1.0,0.0,0,0.0,262,4,26930.95,0.837,0,1,reliable
0.6064,0.8,5.0,2,0.1429,23,7,20175.54,1.3625,0,1,reliable
1.0,0.5,11.0,0,0.0,227,2,19570.63,1.0,0,0,moderate
1.0,1.0,0.0,0,0.0,245,3,13527.16,0.7999,0,0,reliable
0.7538,0.6667,8.0,1,0.1,113,10,19414.83,0.9857,0,1,reliable
0.8854,0.75,9.0,1,0.0,288,9,24686.55,0.8368,0,0,reliable
0.5672,0.8571,5.0,3,0.1,79,10,19306.06,0.8855,0,0,reliable
0.8627,0.5,24.5,1,0.1111,212,9,17044.48,0.8819,0,0,reliable
0.2898,0.0,36.67,2,0.2,157,5,15285.57,1.4552,0,0,high_risk
0.8471,0.0,38.75,1,0.2,217,5,21613.34,0.1923,0,1,moderate
0.5437,0.25,17.33,0,0.25,120,4,20669.45,1.8254,0,0,moderate
0.5063,0.3333,18.5,1,0.25,115,4,16057.42,1.1494,0,1,moderate
0.1316,0.5,23.0,5,0.1429,51,7,27203.06,1.4181,0,1,high_risk
0.9606,0.1667,32.4,0,0.1667,296,6,20136.05,0.8362,0,0,reliable
0.4884,1.0,0.0,1,0.3333,25,3,22573.95,1.1204,0,1,reliable
0.6573,0.5,12.0,0,0.25,257,4,17036.75,2.2727,0,0,moderate
0.7922,0.875,7.0,1,0.0,184,9,19019.44,1.4449,0,0,reliable
0.1919,0.0,198.0,3,0.25,297,4,20547.06,1.2709,0,0,moderate
0.0628,0.0,40.0,2,0.3333,333,3,24696.51,0.8763,0,1,high_risk
0.3086,1.0,0.0,3,0.0,195,4,14988.8,1.0039,0,0,high_risk
0.1736,1.0,0.0,6,0.0,29,7,23729.6,0.2982,0,1,reliable
0.8203,0.8333,10.0,1,0.0,117,7,12831.09,1.5365,0,0,reliable
0.6057,0.0,49.0,1,0.2,271,5,21379.64,1.7702,0,0,moderate
0.4693,0.2,2.75,5,0.1,15,10,27890.91,0.7421,0,0,reliable
0.1477,1.0,0.0,6,0.1429,21,7,20539.9,0.3689,0,0,reliable
0.7356,0.5,38.0,0,0.5,175,2,34145.88,1.0,0,0,moderate
0.8546,0.375,32.8,0,0.125,156,8,24665.63,1.4353,0,1,reliable
0.0,0.5,0.0,3,0.0,112,3,15494.88,0.6183,0,1,high_risk
0.5751,0.0,39.33,2,0.2,193,5,27887.76,0.5263,0,1,high_risk
0.8678,0.4286,9.75,3,0.0,118,10,21169.99,0.4405,0,0,reliable
0.9865,0.3333,15.5,0,0.3333,265,3,22618.59,1.1253,0,1,moderate
0.5019,0.0,56.0,3,0.1429,156,7,23199.92,1.3362,0,0,moderate
0.4876,0.0,22.0,1,0.0,104,2,34290.21,1.0,0,0,moderate
0.5783,1.0,0.0,3,0.0,52,4,13856.48,0.5828,0,1,high_risk
0.6705,0.5,8.67,3,0.1111,64,9,16292.56,0.7852,0,0,reliable
0.9751,0.2,35.88,0,0.1,223,10,20163.36,1.112,0,0,reliable
0.4242,0.0,48.67,3,0.1667,124,6,22775.62,1.1222,0,1,high_risk
0.8231,0.75,8.0,1,0.1111,200,9,20263.72,0.6954,0,0,reliable
0.9595,0.5714,9.33,1,0.0,204,8,19951.92,0.6263,0,0,reliable
0.5253,0.3333,43.0,0,0.3333,106,3,18070.38,1.8352,0,1,moderate
0.4731,0.0,84.5,1,0.2,202,5,23487.88,1.5002,0,0,high_risk
0.5567,0.4,11.33,4,0.1111,54,9,23235.38,1.1171,0,0,reliable
0.8198,0.2222,18.14,1,0.1,159,10,16132.46,0.8255,0,0,reliable
1.0,0.75,5.0,0,0.0,164,4,24363.86,1.3291,0,0,reliable
0.5751,0.6667,7.0,1,0.25,218,4,19659.08,1.5245,0,1,reliable
0.8633,0.375,34.6,1,0.1111,228,9,14338.93,0.8612,1,0,reliable
1.0,1.0,0.0,0,0.0,144,3,17912.59,0.8868,0,0,reliable
0.1772,0.0,56.0,5,0.1667,83,6,20065.42,1.575,0,0,moderate
0.3469,0.0,54.5,5,0.1429,150,7,17856.79,0.7406,0,1,high_risk
0.5385,0.5,4.5,1,0.2,88,5,27848.55,1.2028,0,0,reliable
0.9118,0.5,23.0,0,0.25,97,4,24366.4,1.1431,0,1,reliable
0.148,0.0,33.0,2,0.25,101,4,20877.67,1.1465,0,0,high_risk
0.3292,1.0,0.0,3,0.0,105,4,16196.49,1.2786,0,0,reliable
0.8053,0.4444,42.2,1,0.1,212,10,18806.25,1.391,0,0,reliable
0.9016,0.2222,12.43,1,0.1,170,10,18976.4,0.828,0,0,reliable
0.9056,0.5,58.5,0,0.25,244,4,25464.01,1.105,0,0,moderate
0.1795,0.0,57.0,6,0.1429,140,7,20966.81,1.4605,0,0,high_risk
0.1746,1.0,0.0,3,0.2,23,5,14393.57,1.792,0,1,moderate
0.3599,0.0,74.0,4,0.1667,273,6,18253.16,0.7629,0,0,moderate
0.2945,0.0,43.0,4,0.1667,85,6,30964.4,0.8035,0,1,high_risk
0.3753,1.0,0.0,1,0.0,260,3,15879.41,1.874,0,0,reliable
0.5323,0.3333,12.5,2,0.0,39,5,17638.78,0.2585,0,1,reliable
0.5698,0.0,22.0,3,0.125,80,8,22547.4,0.913,0,0,moderate
0.6683,1.0,0.0,1,0.2,91,5,23616.01,0.7783,1,0,reliable
1.0,0.8,2.0,0,0.0,95,5,12799.15,1.2671,0,1,reliable
0.2353,0.0,23.0,3,0.0,104,4,27427.31,1.2506,0,0,moderate
0.4349,0.6667,10.0,1,0.25,79,4,18588.52,0.3057,0,0,reliable
0.6111,1.0,0.0,1,0.0,143,4,25362.44,1.5556,0,0,reliable
0.4771,0.25,18.33,3,0.1429,66,7,21176.54,0.9377,0,0,moderate
0.1349,1.0,0.0,7,0.0,11,8,21780.35,0.9791,0,0,reliable
0.7613,0.4286,23.25,3,0.1,119,10,19202.48,0.4707,0,0,reliable
0.6426,0.5,12.0,3,0.1111,160,9,20186.54,1.0373,0,0,reliable
0.9323,0.625,7.33,0,0.125,78,8,24187.11,0.5503,0,0,reliable
0.7047,0.2857,8.6,2,0.1111,69,9,17565.46,0.9582,0,0,reliable
0.4106,0.6667,7.0,4,0.1429,37,7,24653.9,0.3838,0,1,moderate
0.0,0.5,0.0,3,0.0,18,3,24525.74,1.2867,0,0,reliable
0.4413,0.0,144.67,2,0.2,265,5,23669.32,1.6483,0,1,high_risk
0.7973,0.25,82.67,0,0.25,199,4,15751.2,2.1126,1,1,high_risk
0.75,0.4286,8.0,2,0.1111,76,9,26168.6,1.0931,0,0,reliable
0.3832,0.0,39.67,3,0.1667,154,6,25391.37,1.0499,0,0,moderate
0.8569,0.4,8.67,1,0.0,122,6,16047.16,1.0206,0,0,reliable
0.6811,0.4286,12.75,2,0.1111,71,9,23590.75,0.9922,0,0,reliable
0.1878,0.0,28.0,2,0.0,271,3,21350.25,1.3562,0,0,high_risk
